,ProductID,Date,Zip,Units,Revenue
41027,1990,12/31/2015,52761,1,"2,624,475"
41028,1990,1/10/2016,76248,1,"2,624,475"
41029,1990,1/21/2016,94510,1,"2,624,475"
41030,1990,2/20/2016,64070,1,"2,624,475"
41031,1990,2/27/2016,92882,1,"2,624,475"
41032,1990,3/8/2016,42503,1,"2,624,475"
41033,1990,3/11/2016,85307,1,"2,624,475"
41034,1990,3/15/2016,70070,1,"2,624,475"
41035,1990,3/27/2016,21756,1,"2,624,475"
41036,1990,3/27/2016,51031,1,"2,624,475"
41037,1990,3/27/2016,92264,1,"2,624,475"
41038,1990,3/28/2016,3449,1,"2,624,475"
41039,1990,4/29/2016,8754,2,"524,895"
41040,1990,5/21/2016,77070,1,"2,624,475"
41041,1990,5/22/2016,95531,1,"2,624,475"
41042,1990,5/31/2016,78704,1,"2,624,475"
41043,1990,5/31/2016,97754,1,"2,624,475"
41044,1990,6/11/2016,92544,1,"2,624,475"
41045,1990,7/11/2016,76384,1,"2,624,475"
41046,1990,7/16/2016,7035,1,"2,598,225"
41047,1990,8/12/2016,85234,1,"2,624,475"
41048,1990,8/13/2016,77388,1,"2,624,475"
41049,1990,8/19/2016,32744,1,"2,624,475"
41050,1990,8/19/2016,78574,1,"2,624,475"
41051,1990,8/20/2016,95316,1,"2,624,475"
41052,1990,8/22/2016,59808,1,"2,624,475"
41053,1990,8/22/2016,73078,1,"2,624,475"
41054,1990,8/28/2016,94561,1,"2,624,475"
41055,1990,8/29/2016,83333,1,"2,624,475"
41056,1990,8/31/2016,92647,1,"2,624,475"
41057,1990,9/4/2016,65688,1,"2,624,475"
41058,1990,9/9/2016,94541,2,"524,895"
41059,1990,9/11/2016,79416,1,"2,624,475"
41060,1990,9/13/2016,73077,1,"2,624,475"
41061,1990,9/13/2016,93065,1,"2,624,475"
41062,1990,9/16/2016,25312,1,"2,624,475"
41063,1990,9/17/2016,90291,1,"2,624,475"
41064,1990,9/17/2016,91350,1,"2,624,475"
41065,1990,9/19/2016,91741,1,"2,624,475"
41066,1990,9/20/2016,94954,1,"2,624,475"
41067,1990,9/27/2016,36067,1,"2,624,475"
41068,1990,9/30/2016,21401,1,"2,624,475"
41069,1990,9/30/2016,32399,1,"2,624,475"
41070,1990,9/30/2016,70739,1,"2,624,475"
41071,1990,9/30/2016,75149,1,"2,624,475"
41072,1990,10/1/2016,46750,1,"2,624,475"
41073,1990,10/7/2016,77357,1,"2,624,475"
41074,1990,10/9/2016,75751,1,"2,624,475"
41075,1990,10/11/2016,50273,1,"2,624,475"
41076,1990,10/11/2016,65301,1,"2,624,475"
41077,1990,10/14/2016,29673,1,"2,624,475"
41078,1990,10/14/2016,72761,1,"2,624,475"
41079,1990,10/16/2016,89120,1,"2,598,225"
41080,1990,10/23/2016,92656,2,"524,895"
41081,1990,10/28/2016,33176,1,"2,624,475"
41082,1990,10/29/2016,67846,2,"524,895"
41083,1990,10/30/2016,85242,1,"2,624,475"
41084,1990,10/30/2016,93257,1,"2,624,475"
41085,1990,10/30/2016,95762,1,"2,624,475"
41086,1990,10/31/2016,7724,1,"2,624,475"
41087,1990,10/31/2016,77069,1,"2,624,475"
41088,1990,11/21/2016,72653,1,"2,624,475"
41089,1990,11/22/2016,94063,1,"2,624,475"
41090,1990,11/30/2016,70344,1,"2,624,475"
41091,1990,12/13/2016,94903,1,"2,624,475"
41092,1990,12/18/2016,6492,1,"2,624,475"
41093,1990,12/19/2016,34953,1,"2,624,475"
41094,1990,12/23/2016,86326,1,"2,624,475"
41095,1990,12/23/2016,92009,1,"2,624,475"
41096,1990,12/23/2016,92821,40,"10398,15"
41097,1990,12/26/2016,38305,1,"2,624,475"
41098,1990,12/26/2016,92105,1,"2,624,475"
41099,1990,12/27/2016,38305,2,"524,895"
41100,2270,11/2/2014,83544,1,"3,149,475"
41101,2270,11/2/2014,92069,1,"3,149,475"
41102,2270,11/2/2014,92504,1,"3,149,475"
41103,2270,11/3/2014,83704,1,"3,149,475"
41104,2270,11/3/2014,87544,1,"3,149,475"
41105,2270,11/3/2014,95123,1,"3,149,475"
41106,2270,11/3/2014,95746,1,"3,149,475"
41107,2270,11/6/2014,21727,1,"3,149,475"
41108,2270,11/6/2014,72653,1,"3,149,475"
41109,2270,11/8/2014,21111,1,"3,149,475"
41110,2270,11/8/2014,35004,1,"3,149,475"
41111,2270,11/8/2014,64132,1,"3,149,475"
41112,2270,11/8/2014,89015,1,"3,149,475"
41113,2270,11/8/2014,95120,1,"3,149,475"
41114,2213,10/27/2018,69301,1,"891,975"
41115,2213,10/28/2018,91710,1,"891,975"
41116,2213,10/28/2018,92028,1,"891,975"
41117,2213,10/29/2018,53818,1,"891,975"
41118,2213,10/31/2018,1749,1,"891,975"
41119,2213,11/1/2018,6066,1,"891,975"
41120,2213,11/2/2018,69138,1,"891,975"
41121,2213,11/8/2018,87105,1,"891,975"
41122,2213,11/11/2018,54311,1,"891,975"
41123,2213,11/11/2018,93292,1,"891,975"
41124,2213,11/12/2018,91932,1,"891,975"
41125,2213,11/12/2018,95624,1,"891,975"
41126,2213,11/15/2018,78380,1,"891,975"
41127,2213,11/15/2018,91351,1,"891,975"
41128,2213,11/15/2018,92583,1,"891,975"
41129,2213,11/15/2018,93704,1,"891,975"
41130,2213,11/16/2018,92025,1,"891,975"
41131,2213,11/17/2018,69131,1,"891,975"
41132,2213,11/18/2018,72632,1,"891,975"
41133,2213,11/18/2018,91324,1,"891,975"
41134,2213,11/18/2018,92679,1,"891,975"
41135,2213,11/19/2018,95240,1,"891,975"
41136,2213,11/22/2018,65669,1,"891,975"
41137,2213,11/24/2018,2347,1,"891,975"
41138,2213,11/24/2018,95661,1,"891,975"
41139,2213,11/27/2018,5301,1,"891,975"
41140,2213,11/27/2018,46135,1,"891,975"
41141,2213,11/27/2018,76643,1,"891,975"
41142,2213,11/27/2018,96003,1,"891,975"
41143,2213,11/29/2018,29067,1,"891,975"
41144,2213,11/29/2018,35806,1,"891,975"
41145,2213,11/29/2018,40047,1,"891,975"
41146,2213,11/29/2018,41501,1,"891,975"
41147,2213,11/29/2018,47402,2,"178,395"
41148,2213,11/29/2018,92592,1,"891,975"
41149,2213,11/29/2018,92595,1,"891,975"
41150,2213,11/29/2018,95678,1,"891,975"
41151,2213,11/30/2018,33617,1,"891,975"
41152,2213,11/30/2018,33776,1,"891,975"
41153,2213,11/30/2018,35111,1,"891,975"
41154,2213,11/30/2018,40245,1,"891,975"
41155,2213,11/30/2018,71423,1,"891,975"
41156,2213,11/30/2018,73013,1,"891,975"
41157,2213,11/30/2018,91505,1,"891,975"
41158,2213,11/30/2018,92507,1,"891,975"
41159,2213,11/30/2018,95076,1,"891,975"
41160,2213,11/30/2018,95472,1,"891,975"
41161,2213,11/30/2018,95988,1,"891,975"
41162,2213,12/1/2018,53546,1,"891,975"
41163,2213,12/2/2018,32810,1,"891,975"
41164,2213,12/2/2018,75248,1,"891,975"
41165,2213,12/3/2018,77073,1,"891,975"
41166,2213,12/6/2018,92223,1,"891,975"
41167,2213,12/7/2018,20693,1,"891,975"
41168,2213,12/7/2018,75230,2,"178,395"
41169,2213,12/7/2018,90712,1,"891,975"
41170,2213,12/8/2018,29617,1,"891,975"
41171,2213,12/8/2018,91762,2,"178,395"
41172,2213,12/9/2018,25302,1,"891,975"
41173,2213,12/9/2018,77546,1,"891,975"
41174,2213,12/10/2018,6249,1,"891,975"
41175,2213,12/10/2018,6422,1,"891,975"
41176,2213,12/10/2018,68108,1,"891,975"
41177,2213,12/10/2018,73552,1,"891,975"
41178,2213,12/10/2018,77511,1,"891,975"
41179,2213,12/10/2018,95351,1,"891,975"
41180,2213,12/12/2018,25154,2,"178,395"
41181,2213,12/12/2018,84003,1,"891,975"
41182,2213,12/13/2018,29137,2,"178,395"
41183,2213,12/13/2018,34288,1,"891,975"
41184,2213,12/14/2018,37660,1,"891,975"
41185,2213,12/14/2018,72956,1,"891,975"
41186,2213,12/14/2018,75076,1,"891,975"
41187,2213,12/14/2018,93221,1,"891,975"
41188,2213,12/15/2018,21619,1,"891,975"
41189,2213,12/16/2018,95076,1,"891,975"
41190,2213,12/17/2018,32703,1,"891,975"
41191,2213,12/17/2018,55810,1,"891,975"
41192,2213,12/17/2018,73567,1,"891,975"
41193,2213,12/17/2018,77388,1,"891,975"
41194,2213,12/20/2018,32443,1,"891,975"
41195,2213,12/20/2018,36445,1,"891,975"
41196,2213,12/20/2018,37064,1,"891,975"
41197,2213,12/20/2018,37334,1,"891,975"
41198,2213,12/20/2018,95380,3,"2,675,925"
41199,2213,12/21/2018,26184,1,"891,975"
41200,2213,12/21/2018,29018,1,"891,975"
41201,2213,12/21/2018,33844,1,"891,975"
41202,2213,12/21/2018,76082,1,"891,975"
41203,2213,12/21/2018,90807,1,"891,975"
41204,2213,12/21/2018,92832,1,"891,975"
41205,2213,12/21/2018,94954,1,"891,975"
41206,2213,12/22/2018,2053,1,"891,975"
41207,2213,12/22/2018,38017,1,"891,975"
41208,2213,12/22/2018,71837,1,"891,975"
41209,2213,12/22/2018,76020,1,"891,975"
41210,2213,12/22/2018,92562,1,"891,975"
41211,2213,12/27/2018,20639,1,"891,975"
41212,2213,12/27/2018,24938,1,"891,975"
41213,2213,12/27/2018,25314,1,"891,975"
41214,2213,12/27/2018,25535,1,"891,975"
41215,2213,12/27/2018,29550,2,"178,395"
41216,2213,12/27/2018,32561,1,"891,975"
41217,2213,12/27/2018,35244,1,"891,975"
41218,2213,12/27/2018,38901,2,"178,395"
41219,2213,12/27/2018,39641,1,"891,975"
41220,2213,12/27/2018,65109,1,"891,975"
41221,2213,12/27/2018,72753,1,"891,975"
41222,2213,12/27/2018,75456,1,"891,975"
41223,2213,12/27/2018,75494,1,"891,975"
41224,2213,12/27/2018,77014,1,"891,975"
41225,2213,12/27/2018,77336,1,"891,975"
41226,2213,12/27/2018,78733,1,"891,975"
41227,2213,12/27/2018,89002,1,"891,975"
41228,2213,12/27/2018,91384,1,"891,975"
41229,2213,12/27/2018,92407,1,"891,975"
41230,2213,12/28/2018,2837,1,"891,975"
41231,2213,12/28/2018,7624,1,"891,975"
41232,2213,12/28/2018,21704,1,"891,975"
41233,2213,12/28/2018,29577,1,"891,975"
41234,2213,12/28/2018,32195,1,"891,975"
41235,2213,12/28/2018,32266,1,"891,975"
41236,2213,12/28/2018,34983,1,"891,975"
41237,2213,12/28/2018,35603,1,"891,975"
41238,2213,12/28/2018,37374,1,"891,975"
41239,2213,12/28/2018,39150,1,"891,975"
41240,2213,12/28/2018,42170,1,"891,975"
41241,2213,12/28/2018,55902,1,"891,975"
41242,2213,12/28/2018,74066,1,"891,975"
41243,2213,12/28/2018,77429,1,"891,975"
41244,2213,12/28/2018,78703,2,"178,395"
41245,2213,12/28/2018,83274,1,"891,975"
41246,2213,12/29/2018,1521,1,"891,975"
41247,2213,12/29/2018,20877,1,"891,975"
41248,2213,12/29/2018,26070,1,"891,975"
41249,2213,12/29/2018,37772,1,"891,975"
41250,2213,12/29/2018,38343,1,"891,975"
41251,2213,12/29/2018,55129,1,"891,975"
41252,2213,12/29/2018,75159,1,"891,975"
41253,2138,2/28/2017,67042,1,"4,146,975"
41254,2138,3/11/2017,51501,1,"4,146,975"
41255,2138,3/19/2017,64015,1,"4,146,975"
41256,2138,3/19/2017,92672,1,"4,146,975"
41257,2138,3/19/2017,93722,1,"4,146,975"
41258,2138,3/25/2017,55406,1,"3,989,475"
41259,2138,4/1/2017,46394,1,"4,146,975"
41260,2138,4/1/2017,73521,1,"4,146,975"
41261,2138,4/2/2017,7052,1,"4,146,975"
41262,2138,4/17/2017,91932,1,"4,146,975"
41263,2138,4/22/2017,94542,1,"4,146,975"
41264,2138,4/30/2017,75057,1,"4,146,975"
41265,2138,4/30/2017,95660,1,"4,146,975"
41266,2138,5/23/2017,91750,1,"4,146,975"
41267,2138,5/28/2017,71730,1,"4,146,975"
41268,2138,6/5/2017,72762,1,"4,146,975"
41269,2138,6/6/2017,92705,1,"4,146,975"
41270,2138,6/10/2017,91764,1,"4,146,975"
41271,2138,6/18/2017,91384,1,"4,146,975"
41272,2138,7/10/2017,46375,1,"4,146,975"
41273,2138,7/22/2017,94903,1,"4,146,975"
41274,2138,7/30/2017,29708,1,"4,146,975"
41275,2138,7/30/2017,97007,1,"4,146,975"
41276,2138,8/18/2017,29588,1,"4,146,975"
41277,2138,8/27/2017,21917,1,"4,146,975"
41278,2138,8/27/2017,78681,1,"4,146,975"
41279,2138,8/28/2017,20833,1,"4,146,975"
41280,2138,8/28/2017,77303,1,"4,146,975"
41281,2138,9/16/2017,87401,1,"4,146,975"
41282,2138,9/30/2017,32563,1,"4,146,975"
41283,2138,9/30/2017,32720,1,"4,146,975"
41284,2138,9/30/2017,76116,1,"4,146,975"
41285,2138,9/30/2017,95125,1,"4,146,975"
41286,2138,10/23/2017,1749,1,"4,146,975"
41287,2138,10/24/2017,38860,1,"4,146,975"
41288,2138,11/14/2017,6820,1,"4,146,975"
41289,2138,11/14/2017,37663,1,"4,146,975"
41290,2138,11/18/2017,32822,1,"4,146,975"
41291,2138,11/18/2017,94904,1,"4,146,975"
41292,2138,11/26/2017,33176,1,"4,146,975"
41293,2138,1/9/2018,91913,1,"4,146,975"
41294,2138,1/14/2018,29745,1,"4,146,975"
41295,2138,1/14/2018,91786,1,"4,146,975"
41296,2138,1/21/2018,85205,1,"4,146,975"
41297,2138,2/11/2018,32653,1,"4,146,975"
41298,2138,2/18/2018,92804,1,"4,146,975"
41299,2138,3/17/2018,46321,1,"4,146,975"
41300,2138,3/24/2018,32806,1,"4,146,975"
41301,2138,3/26/2018,65483,1,"4,146,975"
41302,2138,3/30/2018,7442,1,"4,146,975"
41303,2138,3/30/2018,37415,1,"4,146,975"
41304,2138,3/31/2018,32084,1,"4,146,975"
41305,2138,4/16/2018,35120,1,"4,146,975"
41306,2138,4/22/2018,29072,1,"4,146,975"
41307,2138,4/28/2018,77084,1,"4,146,975"
41308,2138,4/30/2018,85653,1,"4,146,975"
41309,2138,5/10/2018,91384,1,"4,146,975"
41310,2138,5/21/2018,83316,1,"4,146,975"
41311,2138,6/7/2018,93021,1,"4,146,975"
41312,2138,6/8/2018,55404,1,"4,146,975"
41313,2138,6/21/2018,84032,1,"4,146,975"
41314,2138,7/13/2018,7005,1,"4,146,975"
41315,2138,7/13/2018,75007,1,"4,146,975"
41316,2138,7/21/2018,84404,1,"4,146,975"
41317,2138,7/22/2018,94043,1,"4,146,975"
41318,2138,7/26/2018,79358,1,"4,146,975"
41319,2138,9/2/2018,90046,1,"4,146,975"
41320,2138,9/27/2018,75087,1,"4,146,975"
41321,2138,11/19/2018,72116,1,"4,146,975"
41322,2138,12/24/2018,34222,1,"4,146,975"
41323,2138,12/29/2018,78582,1,"4,199,475"
41324,2138,12/30/2018,33327,1,"4,199,475"
41325,2138,1/5/2019,76691,1,"4,199,475"
41326,2138,1/20/2019,34234,1,"4,199,475"
41327,2138,1/24/2019,93428,1,"4,146,975"
41328,2138,2/11/2019,89109,1,"4,146,975"
41329,2138,2/12/2019,87048,1,"4,199,475"
41330,2138,2/12/2019,94115,1,"4,199,475"
41331,2138,2/12/2019,97229,1,"4,199,475"
41332,2138,2/28/2019,92026,1,"4,199,475"
41333,2138,3/1/2019,89012,1,"4,199,475"
41334,2138,3/5/2019,33558,1,"4,199,475"
41335,2138,3/11/2019,7834,1,"4,199,475"
41336,2138,3/16/2019,35803,1,"4,199,475"
41337,2138,3/18/2019,64131,1,"4,199,475"
41338,2138,3/24/2019,92058,1,"4,199,475"
41339,2138,3/31/2019,79924,1,"4,199,475"
41340,2138,4/1/2019,6798,1,"4,199,475"
41341,2138,4/2/2019,87560,1,"4,199,475"
41342,2138,4/14/2019,32757,1,"4,199,475"
41343,2138,4/29/2019,8021,1,"4,199,475"
41344,2138,4/29/2019,94037,1,"4,199,475"
41345,2138,5/3/2019,25414,1,"4,199,475"
41346,2138,5/3/2019,92020,1,"4,199,475"
41347,2138,5/13/2019,84332,1,"4,199,475"
41348,2138,5/14/2019,32578,1,"4,199,475"
41349,2138,5/23/2019,40391,1,"4,199,475"
41350,2138,5/24/2019,33445,1,"4,199,475"
41351,2138,5/24/2019,37412,1,"4,199,475"
41352,2138,5/24/2019,64015,1,"4,146,975"
41353,2138,5/27/2019,91356,1,"4,199,475"
41354,2138,5/31/2019,47304,1,"4,199,475"
41355,2138,6/6/2019,55406,1,"4,199,475"
41356,2138,6/15/2019,70769,1,"4,146,975"
41357,2138,6/17/2019,95014,1,"4,199,475"
41358,2138,6/17/2019,95018,1,"4,199,475"
41359,2138,6/25/2019,87031,1,"4,199,475"
41360,2138,6/27/2019,20901,1,"4,199,475"
41361,2138,6/29/2019,97439,1,"4,199,475"
41362,2138,6/29/2019,97477,1,"4,199,475"
41363,2138,7/6/2019,92320,1,"4,199,475"
41364,2138,7/8/2019,78621,1,"4,199,475"
41365,2138,7/14/2019,21015,1,"4,199,475"
41366,2138,7/21/2019,7756,1,"4,199,475"
41367,2138,7/21/2019,37923,1,"4,199,475"
41368,2138,7/21/2019,55408,1,"4,199,475"
41369,2138,7/24/2019,94949,1,"4,199,475"
41370,2138,8/5/2019,92563,1,"4,199,475"
41371,2138,8/12/2019,7028,1,"4,199,475"
41372,2138,8/21/2019,51106,1,"4,199,475"
41373,2138,8/31/2019,6424,1,"4,199,475"
41374,2138,8/31/2019,59730,1,"4,199,475"
41375,2138,9/4/2019,97132,1,"4,199,475"
41376,2138,9/28/2019,89431,1,"4,304,475"
41377,2138,10/19/2019,25404,1,"4,304,475"
41378,2138,10/23/2019,94510,1,"4,304,475"
41379,2138,10/26/2019,72209,1,"4,304,475"
41380,2138,11/1/2019,92867,1,"4,199,475"
41381,2138,11/10/2019,90254,1,"4,304,475"
41382,2138,11/15/2019,21102,1,"4,304,475"
41383,2138,12/6/2019,73401,1,"4,304,475"
41384,2138,12/16/2019,91364,1,"4,304,475"
41385,2138,12/26/2019,92021,1,"4,304,475"
41386,2138,12/30/2019,37664,1,"4,304,475"
41387,2138,1/3/2020,75208,1,"4,304,475"
41388,2138,1/4/2020,78028,1,"4,304,475"
41389,2138,1/6/2020,93561,1,"4,146,975"
41390,2138,1/10/2020,32955,1,"4,304,475"
41391,2138,1/11/2020,20009,1,"4,146,975"
41392,2138,1/12/2020,94087,1,"4,304,475"
41393,2138,1/21/2020,89436,1,"4,304,475"
41394,2138,1/25/2020,39574,1,"4,304,475"
41395,2138,1/31/2020,76309,1,"4,304,475"
41396,2138,2/11/2020,77505,1,"4,304,475"
41397,2138,2/11/2020,77565,1,"4,199,475"
41398,2138,2/21/2020,75442,1,"4,304,475"
41399,2138,2/24/2020,94551,1,"4,304,475"
41400,2138,2/25/2020,78611,1,"4,304,475"
41401,2138,3/4/2020,95383,1,"4,304,475"
41402,2138,3/6/2020,90039,1,"4,304,475"
41403,2138,3/7/2020,24740,1,"4,304,475"
41404,2138,3/8/2020,91325,1,"4,304,475"
41405,2138,3/9/2020,32309,1,"4,304,475"
41406,2218,1/13/2019,83669,1,"1,416,975"
41407,2218,1/16/2019,6084,1,"1,416,975"
41408,2218,1/17/2019,92882,1,"1,416,975"
41409,2218,1/18/2019,90745,1,"1,416,975"
41410,2218,1/20/2019,93456,1,"1,416,975"
41411,2218,1/25/2019,32113,1,"1,416,975"
41412,2218,1/25/2019,92563,1,"1,416,975"
41413,2218,1/26/2019,21701,1,"1,416,975"
41414,2218,1/26/2019,93551,1,"1,416,975"
41415,2218,1/27/2019,33566,1,"1,416,975"
41416,2218,1/28/2019,34711,1,"1,416,975"
41417,2218,1/31/2019,77070,1,"1,416,975"
41418,2218,1/31/2019,92313,1,"1,416,975"
41419,2218,2/2/2019,42025,1,"1,416,975"
41420,2218,2/3/2019,35007,1,"1,416,975"
41421,2218,2/3/2019,97006,1,"1,416,975"
41422,2218,2/4/2019,33759,1,"1,416,975"
41423,2218,2/9/2019,38463,1,"1,416,975"
41424,2218,2/10/2019,83647,1,"1,416,975"
41425,2218,2/10/2019,93535,1,"1,416,975"
41426,2218,2/11/2019,7422,1,"1,416,975"
41427,2218,2/14/2019,47126,1,"1,416,975"
41428,2218,2/14/2019,75645,1,"1,416,975"
41429,2218,2/14/2019,92653,1,"1,416,975"
41430,2218,2/15/2019,93314,1,"1,416,975"
41431,2218,2/15/2019,94558,1,"1,416,975"
41432,2218,2/15/2019,95630,1,"1,416,975"
41433,2218,2/16/2019,94044,1,"1,416,975"
41434,2218,2/17/2019,34291,1,"1,416,975"
41435,2218,2/18/2019,89145,1,"1,416,975"
41436,2218,2/21/2019,46140,1,"1,416,975"
41437,2218,2/21/2019,94525,1,"1,416,975"
41438,2218,2/22/2019,77651,1,"1,416,975"
41439,2218,2/22/2019,91381,1,"1,416,975"
41440,2218,2/22/2019,92071,1,"1,416,975"
41441,2218,2/23/2019,92392,1,"1,416,975"
41442,2218,2/23/2019,92627,1,"1,416,975"
41443,2218,2/24/2019,72958,1,"1,416,975"
41444,2218,2/25/2019,92075,1,"1,416,975"
41445,2218,2/28/2019,95341,1,"1,416,975"
41446,2218,2/28/2019,95618,1,"1,416,975"
41447,2218,3/1/2019,94606,1,"1,416,975"
41448,2218,3/2/2019,95070,1,"1,416,975"
41449,2218,3/3/2019,1036,1,"1,416,975"
41450,2218,3/6/2019,74361,1,"1,416,975"
41451,2218,3/6/2019,83221,1,"1,416,975"
41452,2218,3/6/2019,93546,1,"1,416,975"
41453,2218,3/7/2019,41314,1,"1,416,975"
41454,2218,3/8/2019,83669,1,"1,416,975"
41455,2218,3/8/2019,83713,1,"1,416,975"
41456,2218,3/8/2019,94510,1,"1,416,975"
41457,2218,3/9/2019,95367,1,"1,416,975"
41458,2218,3/11/2019,35769,1,"1,416,975"
41459,2218,3/11/2019,74020,1,"1,416,975"
41460,2218,3/11/2019,83835,1,"1,416,975"
41461,2218,3/11/2019,93309,1,"1,416,975"
41462,2218,3/11/2019,94118,1,"1,416,975"
41463,2218,3/13/2019,33525,1,"1,416,975"
41464,2218,3/16/2019,93065,1,"1,416,975"
41465,2218,3/17/2019,75418,1,"1,416,975"
41466,2218,3/18/2019,67502,1,"1,416,975"
41467,2218,3/18/2019,95821,1,"1,416,975"
41468,2218,3/21/2019,78248,1,"1,416,975"
41469,2218,3/21/2019,93422,1,"1,416,975"
41470,2218,3/22/2019,47885,1,"1,416,975"
41471,2218,3/22/2019,72932,1,"1,416,975"
41472,2218,3/23/2019,64081,1,"1,416,975"
41473,2218,3/24/2019,70560,1,"1,416,975"
41474,2218,3/24/2019,92234,1,"1,416,975"
41475,2218,3/24/2019,95648,1,"1,416,975"
41476,2218,3/25/2019,20602,1,"1,416,975"
41477,2218,3/25/2019,92019,1,"1,416,975"
41478,2218,3/25/2019,92020,1,"1,416,975"
41479,2218,3/28/2019,76877,1,"1,416,975"
41480,2218,3/28/2019,91384,1,"1,416,975"
41481,2218,3/28/2019,97534,1,"1,416,975"
41482,2218,3/29/2019,75154,1,"1,416,975"
41483,2218,3/29/2019,83839,1,"1,416,975"
41484,2218,3/29/2019,92657,1,"1,416,975"
41485,2218,3/30/2019,32327,1,"1,416,975"
41486,2218,3/30/2019,55354,1,"1,416,975"
41487,2218,3/31/2019,6470,1,"1,416,975"
41488,2218,3/31/2019,40515,1,"1,416,975"
41489,2218,3/31/2019,71341,1,"1,416,975"
41490,2218,3/31/2019,83544,1,"1,416,975"
41491,2218,3/31/2019,89511,2,"283,395"
41492,2218,3/31/2019,94551,1,"1,416,975"
41493,2218,3/31/2019,95301,1,"1,416,975"
41494,2218,3/31/2019,97060,1,"1,416,975"
41495,2218,4/4/2019,6525,1,"1,416,975"
41496,2218,4/4/2019,34110,1,"1,416,975"
41497,2218,4/4/2019,91740,1,"1,416,975"
41498,2218,4/4/2019,97463,1,"1,416,975"
41499,2218,4/7/2019,38464,1,"1,416,975"
41500,2218,4/7/2019,59808,1,"1,416,975"
41501,2218,4/7/2019,90255,1,"1,416,975"
41502,2218,4/8/2019,75638,1,"1,416,975"
41503,2218,4/11/2019,6443,1,"1,416,975"
41504,2218,4/11/2019,33781,1,"1,416,975"
41505,2218,4/11/2019,56326,1,"1,416,975"
41506,2218,4/11/2019,76109,1,"1,416,975"
41507,2218,4/11/2019,76544,1,"1,416,975"
41508,2218,4/11/2019,84037,1,"1,416,975"
41509,2218,4/12/2019,76437,1,"1,416,975"
41510,2218,4/12/2019,94561,1,"1,416,975"
41511,2218,4/13/2019,8848,1,"1,416,975"
41512,2218,4/13/2019,42081,1,"1,416,975"
41513,2218,4/13/2019,50022,1,"1,416,975"
41514,2218,4/14/2019,32903,1,"1,416,975"
41515,2135,1/15/2013,90290,1,"5,247,375"
41516,2135,2/15/2013,33186,1,"5,247,375"
41517,2135,5/15/2013,92109,1,"5,247,375"
41518,2135,3/30/2014,34203,1,"5,247,375"
41519,2135,5/1/2014,6820,1,"5,247,375"
41520,2135,8/21/2015,95403,1,"5,247,375"
41521,2136,4/30/2018,87120,1,"4,199,475"
41522,2136,5/5/2018,34742,1,"4,199,475"
41523,2136,5/6/2018,64118,1,"4,199,475"
41524,2136,5/19/2018,87120,1,"4,199,475"
41525,2136,5/20/2018,21085,1,"4,199,475"
41526,2136,5/27/2018,7430,1,"4,199,475"
41527,2136,5/27/2018,46062,1,"4,199,475"
41528,2136,6/2/2018,47715,1,"4,199,475"
41529,2136,6/2/2018,90631,1,"4,199,475"
41530,2136,6/2/2018,97220,1,"4,199,475"
41531,2136,6/14/2018,93527,1,"4,199,475"
41532,2136,6/15/2018,21028,1,"4,199,475"
41533,2136,6/16/2018,32708,1,"4,199,475"
41534,2136,6/21/2018,92131,1,"4,199,475"
41535,2136,6/24/2018,92651,1,"4,199,475"
41536,2136,6/29/2018,76137,1,"4,199,475"
41537,2136,7/6/2018,75248,1,"4,199,475"
41538,2136,7/21/2018,7470,1,"4,199,475"
41539,2136,7/28/2018,34292,1,"4,199,475"
41540,2136,7/29/2018,75149,1,"4,199,475"
41541,2136,7/30/2018,90803,1,"4,199,475"
41542,2136,8/18/2018,77084,1,"4,199,475"
41543,2136,8/20/2018,85020,1,"4,199,475"
41544,2136,8/31/2018,91355,1,"4,199,475"
41545,2136,9/13/2018,94044,1,"4,199,475"
41546,2136,9/16/2018,78061,1,"4,199,475"
41547,2136,9/29/2018,55433,1,"4,199,475"
41548,2136,10/19/2018,64108,1,"4,199,475"
41549,2136,10/31/2018,33875,1,"4,199,475"
41550,2136,11/4/2018,8559,1,"4,199,475"
41551,2136,11/12/2018,90278,1,"4,199,475"
41552,2136,12/13/2018,77055,1,"4,199,475"
41553,2136,12/13/2018,97267,1,"4,199,475"
41554,2136,12/14/2018,66049,1,"4,199,475"
41555,2136,12/24/2018,90230,1,"4,199,475"
41556,2136,12/31/2018,70119,1,"4,199,475"
41557,2136,1/5/2019,33556,1,"4,199,475"
41558,2136,1/8/2019,95603,1,"4,199,475"
41559,2047,6/11/2017,35405,1,"3,831,975"
41560,2047,6/11/2017,71852,1,"3,831,975"
41561,2047,6/11/2017,76123,1,"3,884,475"
41562,2047,6/17/2017,8225,1,"3,831,975"
41563,2047,6/30/2017,8311,1,"3,831,975"
41564,2047,6/30/2017,26508,1,"3,831,975"
41565,2047,6/30/2017,87507,1,"3,831,975"
41566,2047,7/14/2017,35133,1,"3,831,975"
41567,2047,7/15/2017,95621,1,"3,831,975"
41568,2047,7/17/2017,38058,1,"3,831,975"
41569,2047,7/28/2017,34608,1,"3,831,975"
41570,2047,7/28/2017,75204,1,"3,831,975"
41571,2047,7/30/2017,82426,1,"3,831,975"
41572,2047,7/31/2017,39212,1,"3,831,975"
41573,2047,7/31/2017,55454,1,"3,831,975"
41574,2047,8/6/2017,46321,1,"3,831,975"
